bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
2,2,0,0,0,0,,,,,,['Forced air'],True,['Central'],True,,,,,,False,,,1450.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,2,,,,,,,,,,,,,,,,,,False,,,,,False,1202722320082,False,False,,,,Townhouse,,,['Slab'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,South Washington 833,,South Washington 833,,South Washington 833,,,False,Saint Paul Park,,,[],55071,33 River Woods Dr W,Saint Paul Park,MN,44.839845,-93.003405,168000.0,SOLD,14,55071_85,"Recently sold: $168,000. WOW! Bright and open floor plan! New paint and carpet throughout! Two bedrooms plus loft. Generous room sizes. HUGE master bedroom and walk-in closet. Double bathroom vanity. Laundry upstairs. Walk to nearby amenities. This one won't last - HURRY!"
5,3,1,2,0,0,,,[],Finished,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,,False,,,1334.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,0,,,,,,['Vinyl'],,,,,,,,,,,,False,0.33 acres,,,,False,1302722140111,False,False,,,,Single Family,,,['Other'],Asphalt,,,False,1989,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'Features', 'value': 'Appliances/Refrigerator, Appliances/Microwave, Appliances/Dishwasher, Appliances/Range / Oven, Cooling/Central A/C, Appliances/Dryer, Special Program/QC Approved Listing, Appliances/Washer, Lot Size/Under 1/2 Acre, Garage Description/Attached Garage, Garage Count/2 Car Garage, Sewer/City, Water/City Water, Basement/Finished, Age/21-30 Years Old, Exterior Description/Vinyl Siding'}]",55071,1733 Ashland Ave,Saint Paul Park,MN,44.826772,-92.985746,312500.0,SOLD,0,55071_86,"Recently sold: $312,500. Buyer agent to verify measurements."
3,3,,,,,,,,Finished,,,,,,,,,,,False,,,1420.0,,,,,,,False,,,False,,False,,,,1,,,,,,,,,,,,,,,,,,False,0.26 acres,,,,False,1202722240087,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Saint Paul Park,,,[],55071,920 2nd St,Saint Paul Park,MN,44.841427,-92.99894,312500.0,SOLD,0,55071_87,"Recently sold: $312,500. 920 2nd St, Saint Paul Park, MN is a single family home that contains 1,420 sq ft and was built in 2017. It contains 3 bedrooms and 3 bathrooms. This home last sold for $312,500 in March 2018. 
 
The Zestimate for this house is $343,045, which has increased by $9,404 in the last 30 days. The Rent Zestimate for this home is $1,800/mo, which has decreased by $72/mo in the last 30 days. "
4,2,0,0,0,0,,,[],Finished,"['Hardwood', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,,,,,True,False,,,2200.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,1,,,False,False,,"['Brick', 'Metal']",,,,,False,,,,,,,False,0.2 acres,,,,False,1802721230063,False,False,,,,Single Family,,,['Concrete Block'],Other,,,False,1960,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,South Washington 833,,South Washington 833,,South Washington 833,,,False,Saint Paul Park,,,"[{'value': 'Cats Allowed', 'name': None}, {'value': 'Dogs Allowed', 'name': None}, {'value': 'Large Dogs Allowed', 'name': None}, {'value': 'Small Dogs Allowed', 'name': None}]",55071,1400 Gary Dr,Saint Paul Park,MN,44.828726,-92.981401,1925.0,FOR_RENT,3,55071_88,"For rent: $1,925. Nice brick rambler. 4-season family room addition with beamed, vaulted ceilings. Kitchen previously updated. 3 bedrooms on main level, 1 bedroom on lower level with bath and rec room. 2 car garage, deck and private yard.We care about your health and safety as well as the community during the COVID-19 crisis. Even when using a self-showing option, please comply with all local directives and orders aimed at reducing exposure. HOA occupancy restrictions may apply.The information contained herein has been obtained through sources deemed reliable but cannot be guaranteed as to its accuracy. Any information of special interest should be verified with Pathlight Property Management.**ALERT: If you see an ad for this home on Craigslist, please notify our office. We do not advertise any of our homes on Craigslist and it is likely fraud.** Contact us to schedule a showing."
4,2,,,,,,,,Finished,,,,,,,,,,,False,,,1124.0,,,,,,,False,,,False,,False,,,,,,,,,,,,,,,,,,,,,,False,0.26 acres,,,,False,1202722240086,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,[],55071,926 2nd St,Saint Paul Park,MN,44.841221,-92.998937,290001.0,SOLD,0,55071_89,"Recently sold: $290,001. 926 2nd St, Saint Paul Park, MN is a single family home that contains 1,124 sq ft and was built in 2017. It contains 4 bedrooms and 2 bathrooms. This home last sold for $290,001 in March 2018. 
 
The Zestimate for this house is $329,417, which has increased by $9,203 in the last 30 days. The Rent Zestimate for this home is $1,650/mo, which has decreased by $80/mo in the last 30 days. "
5,2,1,1,0,0,,,[],Finished,"['Carpet', 'Linoleum / Vinyl', 'Tile']",['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Freezer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,False,False,,,2304.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,False,False,,['Vinyl'],,,,,False,,,,,,,False,0.22 acres,,,,False,1302722110068,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Split level,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'central_air_desc', 'value': 'Central A/C'}, {'name': 'architectural_style', 'value': 'Other'}, {'name': 'has_ceiling_fan_fl', 'value': 'Y'}, {'name': 'taxes_annual', 'value': '3118'}]",55071,1442 Ashland Ave,Saint Paul Park,MN,44.831788,-92.986116,244900.0,SOLD,20,55071_90,"Recently sold: $244,900. Three bedrooms on one level, large family room, fenced yard, upgraded options, and great location!"
3,1,0,0,0,0,,,[],Partially finished,['Hardwood'],['Forced air'],True,,,,,,,,False,,,1194.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,0.31 acres,,,,False,1202722310027,False,False,,,,Single Family,,,['Stone'],Asphalt,,,False,1900,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'architectural_style', 'value': 'Other'}, {'name': 'has_ceiling_fan_fl', 'value': 'Y'}, {'name': 'taxes_annual', 'value': '1786'}]",55071,1137 3rd St,Saint Paul Park,MN,44.83727,-92.998299,159900.0,SOLD,14,55071_91,"Recently sold: $159,900. Great opportunity in St. Paul Park! Three bedrooms, full bathroom and a large fenced backyard! New flooring, paint and appliances! Oversized three care garage! Don't miss out on this one!"
2,2,1,0,1,0,,,[],None,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,"['Disposal', 'Water Softener - Owned']",,,,False,False,,,1422.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,False,False,,"['Brick', 'Stone']",,,,,False,,,,,,,False,,,,,False,1202722320114,False,False,,Residential-Single,,Townhouse,,,['Slab'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Washer/Dryer Hookup, In-Ground Sprinkler'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Garage Door Opener, Driveway - Asphalt'}, {'name': 'BathDesc', 'value': 'Main Floor 1/2 Bath, Master Walk-Thru'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, Private, Curbs, Cul De Sac'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age 8 Years or Less'}, {'name': 'Water', 'value': 'City Water/Connected'}]",55071,48 River Woods Dr W,Saint Paul Park,MN,44.839028,-93.0034,159400.0,SOLD,31,55071_92,"Recently sold: $159,400. Move in ready 2BR+ loft townhome in a heavily wooded neighborhood near the Mississippi River, oversized  owners suite w/spacious walk-in closet and walk thru main bath, upper level laundry, center island in kitchen, breakfast bar, 6 panel oak doors and great location!!"
5,2,1,1,0,0,,,[],Finished,['Hardwood'],['Forced air'],True,,,"['Exhaust Fan/Hood', 'Cooktop']",,,,True,False,,,2132.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Stone', 'Wood']",,,,,,,,,,,,False,0.22 acres,,,,False,1302722140023,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Washer/Dryer Hookup'}, {'name': 'Exterior', 'value': 'Fiber Board'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Insulated Garage, Garage Door Opener, Driveway - Asphalt'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level, Main Floor Bedroom'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City, Curbs, Cul De Sac'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Pitched, Age Over 8 Years'}, {'name': 'Water', 'value': 'City Water/Connected'}]",55071,1180 Lincoln Ct,Saint Paul Park,MN,44.828876,-92.984872,227900.0,SOLD,0,55071_93,"Recently sold: $227,900. "
4,2,,,,,,,,Finished,,,,,,,,,,,False,,,1604.0,,,,,,,False,,,False,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,False,2402722140010,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,[],55071,9310 Grey Cloud Trl,Saint Paul Park,MN,44.812952,-92.984898,404000.0,SOLD,0,55071_94,"Recently sold: $404,000. 9310 Grey Cloud Trl, Saint Paul Park, MN is a single family home that contains 1,604 sq ft and was built in 1974. It contains 4 bedrooms and 2 bathrooms. This home last sold for $404,000 in December 2017. 
 
The Zestimate for this house is $451,083, which has increased by $12,482 in the last 30 days. The Rent Zestimate for this home is $1,850/mo, which has increased by $50/mo in the last 30 days. "
4,2,0,0,0,0,,,,Finished,"['Hardwood', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,,,,,,False,,,1620.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,1,,,,,,['Wood'],,,,,,,,,,,,False,0.16 acres,,,,False,1202722410009,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,South Washington County #833,,South Washington County #833,,South Washington County #833,,,False,Saint Paul Park,,,[],55071,1101 Lincoln Ave,Saint Paul Park,MN,44.838301,-92.984565,195000.0,SOLD,0,55071_95,"Recently sold: $195,000. "
3,1,1,0,0,0,,,[],Unfinished,['Hardwood'],['Radiant'],True,,,"['Dryer', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,1597.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,2,,,False,False,,"['Metal', 'Vinyl']",,,,,False,,,,,,,False,0.32 acres,,,,False,1202722120046,False,False,,Residential-Single,,Single Family,,,['Stone'],Asphalt,,,False,2005,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,833,Oltman,833,Park,833,,,False,Saint Paul Park,,,"[{'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'HeatingDescription', 'value': 'Hot Water'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'Style', 'value': '(SF) Two Stories'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City, Curbs'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Pitched, Age 8 Years or Less'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'FireplaceLoc', 'value': 'Other'}, {'name': 'BathDesc', 'value': 'Upper Level Full Bath'}]",55071,622 Summit Ave,Saint Paul Park,MN,44.846908,-92.991006,192700.0,SOLD,4,55071_96,"Recently sold: $192,700. Make sure you explore in 3D! Check out the Virtual Tour! Kick back on the oversized back porch and watch the glow of the firepit in the backyard. Enjoy the fresh feel of brand new carpet on your feet and relax knowing the new roof has you covered. With high ceilings in the main floor living area, the warm and open space is the perfect place to curl up as the weather cools down. Get around in a flash as you are able to hop on the freeway in two minutes. Need space for an office? A large walk-in closet? Done and done. This historic gem is waiting for you!"
4,2,2,0,0,0,,,[],Finished,['Tile'],['Forced air'],True,,,,,,,True,False,,,1905.0,,,,['Attached Garage'],,,False,,,False,,False,,,,1,,,False,False,,"['Brick', 'Stone', 'Vinyl']",,,,,False,,,,,,,False,0.22 acres,,,,False,1202722330100,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'central_air_desc', 'value': 'Central A/C'}, {'name': 'architectural_style', 'value': 'Other'}, {'name': 'has_ceiling_fan_fl', 'value': 'Y'}, {'name': 'taxes_annual', 'value': '2972'}]",55071,1232 1st St,Saint Paul Park,MN,44.835852,-93.0003,273000.0,SOLD,1,55071_97,"Recently sold: $273,000. Stunning newer split level home located in Saint Paul Park's Riverside Parks Estates! Four bedrooms, two full bathrooms! Open layout living room and kitchen filled with natural light with vaulted ceilings overlooking the large backyard! Engineered hardwood in the entry way and kitchen/dining! There's even an abundance of light in the lower level! Neutral colors throughout!"
3,1,,,,,,,,Partially finished,"['Carpet', 'Hardwood']",['Forced air'],True,,,,,,,,False,,,1128.0,,,,"['Attached Garage', 'Detached Garage']",2,,False,True,,False,,False,,,,1,,,,,,['Metal'],,,,,,,,,,,,False,0.32 acres,,,,False,1202722120073,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,1940,,False,,,,,,,,,,,,,,,True,False,,Other,,,833 - South Washington County,,833 - South Washington County,,833 - South Washington County,,,False,Saint Paul Park,,,[],55071,615 Summit Ave,Saint Paul Park,MN,44.846908,-92.991854,175621.0,SOLD,0,55071_98,"Recently sold: $175,621. Charming 3BR hm on double-lot w/remodeled BA w/whrpl tub and new fl coverings thruout! This home features new roof in 09', maintenance free siding, newer furnace and AC, new water heater and softener. Heated gar is a mechanic's dream w/200 amp svc and loft above!"
3,1,1,0,0,0,,,,Finished,"['Hardwood', 'Linoleum / Vinyl']",['Forced air'],True,,,,,,,True,False,,,1602.0,,,,"['Attached Garage', 'Detached Garage']",2,,False,True,,False,,False,,,,1,,,,,,['Metal'],,,,,,,,,,,,False,0.32 acres,,,,False,1202722410073,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,South Washington County,,South Washington County,,South Washington County,,,False,Saint Paul Park,,,[],55071,1009 Laurel Ave,Saint Paul Park,MN,44.839858,-92.98601,172000.0,SOLD,18,55071_99,"Recently sold: $172,000. Carefree one level living! Charming 3 Bedroom, 1 Bath rambler with 2 car detached garage. Bright living room with hardwood floor and cozy fireplace. Lots of updates! Updated kitchen with ample cabinetry and granite counter. Desired 3 bedrooms on one level. Lower level boasts rec room with bonus area and another lower level room. Enjoy the outdoor covered patio area and flat backyard for entertaining, gardening or playtime with the kids!"
3,1,0,0,0,0,,,,Finished,"['Carpet', 'Linoleum / Vinyl']","['Forced air', 'Other']",True,['Central'],True,"['Dishwasher', 'Dryer', 'Freezer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,False,False,,,1558.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,False,False,,"['Brick', 'Metal', 'Vinyl']",,,,,False,,,,,,,False,0.28 acres,,,,False,1202722240076,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Split level,,,South Washington County #833,,South Washington County #833,,South Washington County #833,,,False,Saint Paul Park,,,[],55071,832 2nd St,Saint Paul Park,MN,44.843236,-92.998957,229000.0,SOLD,0,55071_100,"Recently sold: $229,000. Model home appearance. Meticulously kept yard &amp; freshly added landscaping. The interior of home is immaculate. New flooring &amp; fresh paint throughout, all new appliances in kitchen, all new light fixtures throughout. New ceiling fans in all bedrooms, living room &amp; family room. Solid 6 panel doors throughout, LL family room is wired for surround sound. Patio off dining room is a private paradise &amp; backyard is secluded &amp; gorgeous."
4,2,,,,,,,,Finished,"['Hardwood', 'Linoleum / Vinyl']",['Forced air'],True,,,,,,,True,False,,,988.0,,,,"['Attached Garage', 'Detached Garage']",2,,False,True,,False,,False,,,,1,,,,,,['Metal'],,,,,,,,,,,,False,0.22 acres,,,,False,0702721340036,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Saint Paul Park,,,[],55071,1324 Chicago Ave,Saint Paul Park,MN,44.835126,-92.974998,190700.0,SOLD,0,55071_101,"Recently sold: $190,700. "
4,2,0,0,0,0,,,[],Finished,"['Hardwood', 'Laminate', 'Linoleum / Vinyl', 'Tile']",['Forced air'],True,['Central'],True,"['Exhaust Fan/Hood', 'Cooktop', 'Water Softener - Owned']",,,,True,False,,,2320.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,1,,,False,False,,['Vinyl'],,,,,False,,,,,,,False,0.22 acres,,,,False,0702721330018,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Shake/Shingle,,,False,2005,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Ranch,,,833,,833,,833,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Washer/Dryer Hookup'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Fence', 'value': 'Wood, Chain Link, Full'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'GarageDescription', 'value': 'Garage Door Opener'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age Over 8 Years'}, {'name': 'Style', 'value': '(SF) One Story'}, {'name': 'Water', 'value': 'City Water/Connected'}]",55071,1231 Selby Ave,Saint Paul Park,MN,44.835475,-92.983083,212600.0,SOLD,35,55071_102,"Recently sold: $212,600. Directions Hwy 61 to Summit Ave, R to Pullman, L to Selby, R to home on right., Super cutie in St. Paul Park! Enjoy the back patio and look at the size of this yard! Oversized two car garage and two extra parking spaces. Fully fenced. Three main floor bedrooms, updated bathroom. Bright white kitchen with pantry, separate eating area and loads of counter space. Be sure to check behind ALL the doors - there are a ton of closets! New water heater and 2 yr old applncs. Downstairs has full bath, 4thbed,  office/play area and huge family room."
4,3,3,0,0,0,,,[],Finished,['Carpet'],['Forced air'],True,,,['Air-To-Air Exchanger'],,,,,False,,,2124.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,1,,,,,,['Stucco'],,,,,,,,,,,,False,0.12 acres,,,,False,1202722320148,False,False,,Residential-Single,,Single Family,,,['Concrete'],Asphalt,,,False,2006,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,South Washington County,,South Washington County,,South Washington County,,,False,Saint Paul Park,,,"[{'name': 'BathDesc', 'value': 'Private Master, Main Floor Full Bath'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Style', 'value': 'Twin Home'}]",55071,1123 1st St,Saint Paul Park,MN,44.837891,-93.001233,190000.0,SOLD,0,55071_103,"Recently sold: $190,000. "
5,2,,,,,,,,Finished,,,,,,,,,,,False,,,1204.0,,,,,,,False,,,False,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,False,0702721230072,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,[],55071,1537 10th Ave,Saint Paul Park,MN,44.840814,-92.980455,215000.0,SOLD,0,55071_104,"Recently sold: $215,000. 1537 10th Ave, Saint Paul Park, MN is a single family home that contains 1,204 sq ft and was built in 1978. It contains 5 bedrooms and 2 bathrooms. This home last sold for $215,000 in August 2017. 
 
The Zestimate for this house is $245,137, which has increased by $6,292 in the last 30 days. The Rent Zestimate for this home is $1,600/mo, which has decreased by $37/mo in the last 30 days. "
5,2,,,,,,,,Finished,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,,,,,,,True,False,,,1204.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,['Metal'],,,,,,,,,,,,False,0.13 acres,,,,False,0702721320006,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,[],55071,1537 10th Ave,Saint Paul Park,MN,44.840589,-92.980424,215000.0,SOLD,0,55071_105,"Recently sold: $215,000. "
3,3,2,0,1,0,,,[],"Finished (Livable), Partial, Walkout, Storage Space","['Hardwood', 'Tile']",['Forced air'],True,,,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Disposal', 'Water Softener - Owned']",,,,True,False,,,2015.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,2,,,,,,"['Metal', 'Vinyl']",,,,,,,,,,,,False,0.26 acres,,,,False,1202722240090,False,False,,Residential-Single Family,,Single Family,,,['Concrete'],Asphalt,,,False,2006,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,5506048,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Porch, Natural Woodwork, Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Tiled Floors, Washer/Dryer Hookup, Patio, Walk-In Closet, Ceiling Fan(s), Security System, Kitchen Center Island, Master Bedroom Walk-In Closet'}, {'name': 'BathDesc', 'value': 'Private Master, Full Master, Main Floor 1/2 Bath, Upper Level Full Bath'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Breakfast Area, Living/Dining Room, Eat In Kitchen'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl, Metal'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Insulated Garage, Garage Door Opener, Driveway - Asphalt'}, {'name': 'Fence', 'value': 'Wood, Chain Link'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Decorative'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City, Sidewalks'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age Over 8 Years'}, {'name': 'OutBuildings', 'value': 'Storage Shed'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55071,900 2nd St,Saint Paul Park,MN,44.842036,-92.99894,324900.0,FOR_SALE,33,55071_106,"For sale: $324,900. Seller PAID off the $17519.60 assessment. Large Corner Lot! Seller has completed many updates including new lighting on main level and owners suite, new upper kitchen cabinets, new black matte appliances, kitchen sink and faucet, surround sound in lower level living area, upper-level guest bath and lower level bathroom remodeled, new wood blinds throughout, blackout accordion blinds in owners suite, decorative fireplace and wood accent wall, outdoor Arlo security system installed and more.  Open layout, laundry on the upper level with a loft area for an office.  Enjoy the large patio, deck and fenced-in yard with putting green, fire pit and storage shed."
3,2,0,0,0,0,,,[],Finished,['Hardwood'],['Forced air'],True,['Central'],True,['Water Softener - Owned'],,,,False,False,,,1483.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,1,,,False,False,,['Stucco'],,,,,False,,,,,,,False,0.26 acres,,,,False,0702721230031,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,2005,,False,,,,['Connected'],,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork'}, {'name': 'AmenitiesUnit', 'value': 'Kitchen Window'}, {'name': 'AmenitiesUnit', 'value': 'Dryer Hookup'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'GarageDescription', 'value': 'Garage Door Opener'}, {'name': 'HandicapAccess', 'value': 'None'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'BathDesc', 'value': '2 Bath'}, {'name': 'FrontageFeet', 'value': 'Paved Streets'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Pitched'}, {'name': 'Style', 'value': '(SF) One Story'}, {'name': 'SpecialSearch', 'value': 'Main Floor Bedroom'}, {'name': 'Roof', 'value': 'Age Over 8 Years'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'Connected'}, {'name': 'GarageDescription', 'value': 'Driveway - Concrete'}, {'name': 'FrontageFeet', 'value': 'Curbs'}, {'name': 'Fence', 'value': 'Chain Link'}, {'name': 'Fence', 'value': 'Full'}]",55071,938 Lincoln Ave,Saint Paul Park,MN,44.840803,-92.983677,161000.0,SOLD,48,55071_107,"Recently sold: $161,000. This home is super clean w/many updates already done for you. Come take a peek for yourself. Three bedrooms on main. 2016 electrical panel, windows 2006, kitchen remodel 2010, furnace 2005,. Water heater 2011, attic insulation 2011, outside walls insulated 2012, home roof 2005, concrete drive 2006, garage roof 2007, fully fenced yard with patio. Garage is two deep with work area. Close to Hwy 61, minutes from St Paul. Maser has 1/4 bathroom attached. Wood floors"
